credit_card_number,ipv4           ,state
676199241271      ,172.18.149.152 ,TX
676322601318      ,10.208.231.243 ,KS
676278283863      ,172.21.156.97  ,IL
676184020581      ,192.168.126.40 ,KS
676270152785      ,10.54.132.64   ,WA
576215608315      ,192.168.172.6  ,SC
676330520773      ,192.168.190.249,AR
5373768401229331  ,172.27.233.179 ,MI
675908177271      ,10.3.118.109   ,MO
30274594082211    ,10.133.124.114 ,KY
60473546681       ,172.16.136.45  ,ID
630442638965      ,10.192.51.22   ,VT
579107758255      ,10.123.131.157 ,MO
30249224245701    ,192.168.176.61 ,LA
676208586435      ,172.28.120.62  ,DC
5363179248167183  ,172.20.134.223 ,KY
567704814209      ,10.3.143.116   ,CA
5333315754954617  ,192.168.125.67 ,NJ
560438996111      ,172.28.232.32  ,WI
30334562004868    ,172.23.192.96  ,IN
60477215325       ,10.193.17.202  ,NJ
5316399201683079  ,172.28.141.23  ,NC
30219881976740    ,192.168.252.236,MT
676375644397      ,172.19.67.180  ,UT
5363630259350688  ,192.168.159.87 ,OK
5345895428454819  ,172.28.17.34   ,UT
5373654728698665  ,192.168.97.164 ,NE
676116749455      ,172.26.76.26   ,CT
639051049497      ,192.168.105.142,ME
30219465396109    ,10.114.180.32  ,MS
2229671376198999  ,192.168.10.34  ,MD
2222131009527954  ,192.168.90.244 ,ND
5327740325815773  ,192.168.5.142  ,MT
570780724169      ,192.168.200.219,AZ
675955578223      ,172.16.73.194  ,IL
2229588249225348  ,10.48.192.209  ,NJ
567543416596      ,10.2.187.13    ,VT
2223181836560859  ,10.15.40.187   ,FL
2224258531513786  ,10.143.202.227 ,WI
5349058055334707  ,172.27.196.91  ,VA
60439924907       ,10.166.104.59  ,NJ
5318555266943645  ,10.176.104.150 ,HI
676228236433      ,10.19.19.151   ,IL
2227391295112573  ,172.17.186.160 ,SC
568535819169      ,192.168.79.4   ,AK
562482998555      ,192.168.112.219,AZ
675958873613      ,10.168.171.161 ,MI
676325147103      ,10.41.217.59   ,HI
30308423590927    ,10.179.53.76   ,IN
30387992581905    ,172.29.32.88   ,NY
2226723110653087  ,172.26.82.217  ,NV
2222166837314258  ,172.28.91.205  ,WY
578293726183      ,172.20.88.210  ,NE
2223631378874514  ,10.145.66.59   ,KY
569130695988      ,10.138.57.64   ,FL
60499645723       ,192.168.240.64 ,VT
60418983593       ,10.244.139.134 ,TX
639075563176      ,10.190.18.130  ,NY
675995577888      ,10.186.10.38   ,IL
5394545531339932  ,192.168.237.195,IL
2221273902160086  ,192.168.18.5   ,HI
639053903246      ,10.229.233.46  ,RI
676278368631      ,172.30.203.239 ,AL
2225399958238702  ,192.168.228.39 ,RI
2229952697284167  ,172.18.131.191 ,WA
676193099980      ,10.43.222.19   ,NH
573950630273      ,10.96.98.248   ,OR
5390906024889920  ,172.26.97.92   ,GA
5349158117092150  ,172.16.169.187 ,NE
583946749236      ,10.145.133.69  ,NC
639085350002      ,192.168.212.202,NJ
675985825131      ,192.168.181.170,WI
5341037847635868  ,10.156.49.242  ,MA
30349548991574    ,172.17.38.17   ,SC
676199126837      ,172.20.119.64  ,ND
5344019233406317  ,192.168.245.88 ,TX
30302629101530    ,172.22.201.177 ,NY
5349795616639534  ,172.18.227.91  ,OR
584755739508      ,192.168.208.62 ,CT
676288363077      ,192.168.198.234,HI
5384451267669380  ,10.24.170.198  ,RI
2227139208910116  ,172.21.167.35  ,HI
577184739917      ,10.49.107.23   ,AL
568892627999      ,172.29.20.18   ,MO
578467375320      ,172.23.113.217 ,TX
675952657541      ,10.220.40.6    ,NJ
577531438163      ,172.20.4.1     ,LA
30281342461605    ,172.18.63.186  ,LA
5363096599951819  ,192.168.139.11 ,GA
2228624017844985  ,172.28.124.212 ,AZ
60479644803       ,10.28.89.213   ,AL
639045967234      ,192.168.186.103,KS
5335826251782523  ,10.50.139.214  ,IA
2224068058934392  ,192.168.195.230,AL
30262742759673    ,192.168.193.69 ,PA
5319914273647682  ,10.182.128.56  ,MT
30337591899950    ,172.24.66.169  ,VT
60466007618       ,172.31.162.144 ,MI
60491542019       ,192.168.34.246 ,ND
639028233422      ,172.17.182.37  ,CO
2228380593727298  ,192.168.86.103 ,KY
30272841050296    ,172.26.1.53    ,TN
30331842643168    ,10.243.95.171  ,IN
675996623293      ,10.113.219.202 ,UT
630462873955      ,172.16.183.233 ,VA
5312884704985794  ,172.28.43.137  ,MT
2222432560574900  ,10.252.229.4   ,WA
5321945382139191  ,192.168.231.13 ,WI
676131342351      ,172.24.188.167 ,MA
30379028798140    ,10.98.243.190  ,NH
5385489265519792  ,10.57.250.28   ,NH
639053263666      ,10.206.106.20  ,PA
60401995687       ,172.24.178.151 ,RI
5350151257493375  ,192.168.78.63  ,ND
5395707152962348  ,172.25.93.208  ,OK
5343308771430891  ,172.16.186.84  ,DE
675909702762      ,172.16.117.65  ,MA
565951020900      ,192.168.155.86 ,AK
60449919921       ,192.168.179.184,SC
675952722170      ,172.30.229.97  ,HI
676155536698      ,172.21.128.161 ,NC
676352080219      ,10.220.195.247 ,OH
675992016179      ,172.19.61.19   ,MO
2225773999473561  ,192.168.18.184 ,MO
676168608682      ,192.168.198.66 ,AR
630414987887      ,192.168.134.252,IN
588859315065      ,172.26.65.104  ,MT
639086150906      ,10.132.6.15    ,FL
586658474679      ,172.16.196.69  ,AK
630413695804      ,172.20.198.19  ,GA
579707604693      ,172.26.13.132  ,WI
630409413956      ,10.78.103.18   ,WV
675948111926      ,10.122.209.3   ,CT
639031875912      ,10.252.15.214  ,ND
60404047056       ,10.105.208.200 ,KS
676183223491      ,10.214.136.10  ,WY
584216089980      ,172.19.109.229 ,AZ
676371296952      ,192.168.142.197,LA
675970977756      ,172.24.196.230 ,NY
30239457076014    ,192.168.66.133 ,AK
630472140494      ,172.21.125.78  ,MI
569437811577      ,172.21.83.235  ,VT
5335742411301148  ,172.24.218.230 ,TN
639075724828      ,10.139.24.174  ,SC
571301526059      ,10.130.181.230 ,TX
583139096833      ,192.168.73.105 ,OK
30284969110174    ,192.168.51.13  ,MN
630427722891      ,172.18.230.61  ,VA
5341484970903830  ,10.122.139.233 ,DC
676185331649      ,192.168.171.199,MN
639044962871      ,10.142.252.191 ,AL
676111964679      ,10.140.234.125 ,OH
2229884345405482  ,10.240.59.37   ,AR
30336441929298    ,10.88.69.82    ,KS
2222813386154177  ,10.144.127.161 ,ID
2226124843063332  ,10.250.136.241 ,MD
676399104527      ,10.212.108.10  ,NC
60467487926       ,172.24.238.48  ,GA
564218749963      ,172.30.180.49  ,PA
30280006419339    ,192.168.192.253,WY
639045641433      ,172.26.118.116 ,UT
676238456732      ,10.61.63.244   ,MN
676264045557      ,10.4.38.225    ,MS
5353617457201468  ,192.168.245.171,AZ
639058708723      ,10.216.67.139  ,CT
583163446540      ,10.235.145.6   ,OR
676140915908      ,10.161.67.210  ,CT
2225594607444939  ,10.126.198.214 ,ND
30250685712122    ,192.168.96.23  ,SD
639021048280      ,192.168.140.240,ID
60417329863       ,192.168.133.138,MS
30373510979334    ,172.18.108.118 ,IL
2222853483467163  ,172.30.215.57  ,NM
30220322088822    ,192.168.6.36   ,HI
576926921213      ,172.26.24.76   ,WI
630462778063      ,10.54.33.148   ,UT
30391829105854    ,10.82.220.252  ,LA
561512665754      ,10.84.55.19    ,MA
30297742999887    ,172.26.111.143 ,GA
60432417305       ,172.24.74.69   ,IL
676124725067      ,172.19.191.224 ,CA
5358030387717477  ,192.168.220.20 ,VA
676128428122      ,172.28.216.38  ,MO
676245415879      ,10.65.182.60   ,MT
5338617537950126  ,192.168.227.37 ,MD
560565186973      ,192.168.211.118,NY
576157760702      ,192.168.101.59 ,TN
562383782769      ,172.26.130.240 ,IN
5326938960288022  ,10.174.162.111 ,DE
2227172530860113  ,10.32.164.51   ,DC
676301022437      ,192.168.231.31 ,DC
30338030905887    ,192.168.174.179,VA
60464638604       ,192.168.10.8   ,OK
2221055246761244  ,10.171.128.164 ,MT
582219422042      ,10.113.16.1    ,OK
676258441325      ,10.226.48.23   ,WI
2221560888709880  ,192.168.221.193,TN
581230291873      ,10.82.45.99    ,MD
675922232425      ,172.23.18.159  ,OK
5348494115251790  ,192.168.31.225 ,MA
675998003759      ,10.222.51.127  ,WI
561075246455      ,10.219.139.118 ,WA
2226205309901642  ,10.9.238.203   ,ID
2224133964751064  ,192.168.183.5  ,PA
675976510700      ,10.89.86.229   ,AL
30358050478524    ,192.168.181.166,CT
30266771297539    ,172.18.34.245  ,MT
5343903786668160  ,10.62.241.133  ,NC
675910183481      ,10.130.222.201 ,OH
30392928799670    ,10.168.59.14   ,VA
567250946355      ,10.17.57.156   ,IL
675947862933      ,10.72.180.251  ,AR
563727511658      ,10.255.54.92   ,ME
5338358210991489  ,192.168.211.152,MD
2222059582086942  ,10.173.134.218 ,ME
676140015394      ,10.40.106.43   ,ID
579195810893      ,172.21.96.196  ,NC
563568924002      ,10.28.202.137  ,WI
30238254268964    ,10.248.98.89   ,NE
60462897764       ,192.168.87.254 ,RI
2225311404924165  ,10.104.175.160 ,WI
675972211022      ,172.29.244.230 ,SC
60453453064       ,192.168.16.111 ,LA
676139057696      ,172.21.162.130 ,AL
639083674700      ,192.168.54.251 ,NC
60437739513       ,192.168.183.113,NM
5308871661971293  ,192.168.129.140,AR
568016391332      ,10.105.212.68  ,CT
30215623236997    ,10.252.133.85  ,AR
578043548572      ,10.20.166.58   ,MA
676336161010      ,10.84.145.64   ,LA
30347432366846    ,192.168.47.183 ,PA
5345444787983637  ,10.252.100.40  ,ME
30231082546230    ,10.72.205.210  ,FL
676161722894      ,192.168.82.207 ,MT
572382748430      ,172.31.30.246  ,HI
2223891516320263  ,192.168.218.66 ,TX
5366748920317717  ,192.168.169.17 ,NE
630403800786      ,10.11.207.79   ,TN
30217052346388    ,10.177.12.81   ,NM
30341988951176    ,10.142.17.61   ,CO
2221820426921482  ,10.44.183.243  ,TX
2221035401231829  ,10.66.106.178  ,ME
675930443980      ,192.168.36.230 ,OK
5324278250682465  ,172.27.167.227 ,MN
639066575593      ,192.168.234.57 ,NY
60479906905       ,172.31.242.8   ,NC
2221168348388012  ,10.43.36.46    ,AK
676308747721      ,172.22.31.48   ,NE
639006858497      ,172.25.101.246 ,KS
5398081048364995  ,192.168.32.147 ,RI
5354901303196331  ,192.168.52.69  ,OH
675951529600      ,172.23.93.107  ,NY
630465652661      ,10.38.29.213   ,SD
575665686540      ,192.168.13.218 ,IA
675946953923      ,172.26.44.109  ,HI
30372695168150    ,192.168.22.78  ,WY
676227022784      ,192.168.22.244 ,MI
630436335164      ,172.16.201.155 ,IL
574705299471      ,172.18.32.34   ,AZ
565787138983      ,172.19.67.150  ,DE
639032448651      ,172.20.38.244  ,NJ
5397407612508389  ,172.16.73.4    ,ME
30365683815162    ,10.14.171.227  ,CO
5322672138252479  ,10.223.50.118  ,MS
568776628642      ,172.27.23.96   ,AZ
676139746637      ,10.228.116.9   ,CO
587918292216      ,10.110.53.191  ,AK
60471958714       ,10.10.62.146   ,MT
639062177675      ,172.22.180.164 ,WA
676271257690      ,172.22.227.12  ,PA
630497977441      ,192.168.182.206,MA
676109570512      ,172.29.93.97   ,DC
675980709223      ,172.27.87.70   ,WA
676279126996      ,10.101.100.91  ,AR
574966349718      ,172.17.23.43   ,AL
585928796556      ,10.118.42.238  ,MO
587554611752      ,172.18.103.58  ,AL
676268990659      ,192.168.245.254,TX
589917171714      ,192.168.112.51 ,NY
60431141138       ,10.81.109.158  ,ND
5394081285504828  ,172.24.242.129 ,WA
630498237191      ,192.168.5.126  ,NJ
639067694401      ,172.20.58.167  ,MI
585764213542      ,172.17.177.42  ,SC
639066222550      ,192.168.39.11  ,FL
5314100706872411  ,10.198.165.119 ,AK
675970850235      ,192.168.192.214,TX
5321608581207157  ,10.120.190.205 ,SD
5335952982696160  ,10.242.170.217 ,DC
676318145346      ,10.113.177.193 ,MD
30323756364139    ,192.168.217.20 ,OR
2223831219374944  ,10.92.232.163  ,CA
568713209837      ,172.28.239.14  ,NM
676122748715      ,172.22.120.22  ,ND
60406097455       ,10.53.113.169  ,AL
30285420816853    ,192.168.208.23 ,MS
639064532901      ,172.24.94.3    ,MT
30275457362681    ,172.26.3.94    ,MD
5303763513835625  ,172.24.152.176 ,WI
574943482293      ,192.168.17.50  ,NH
30252432124502    ,10.27.54.26    ,OR
5398079926140594  ,192.168.12.66  ,CA
676208787454      ,192.168.119.163,PA
675923166614      ,192.168.147.244,UT
5308605170689149  ,192.168.129.233,AL
582384247463      ,172.27.36.230  ,UT
30303683001665    ,10.227.238.196 ,AZ
573384008922      ,192.168.65.224 ,AL
30237285564771    ,172.24.61.116  ,WY
582433280549      ,192.168.120.255,VT
5357688055641658  ,172.21.132.103 ,ME
565389857543      ,172.21.115.134 ,AR
30225197170266    ,10.74.86.108   ,GA
30201318360300    ,10.252.189.226 ,PA
639095918749      ,192.168.249.72 ,IL
2227984067388379  ,10.187.175.86  ,ND
588024122149      ,192.168.253.16 ,OK
2221020046213853  ,172.23.201.3   ,VT
630475068320      ,10.62.127.232  ,GA
675946684536      ,172.23.14.80   ,IL
581800304718      ,172.21.30.188  ,KY
30379311913588    ,10.222.235.115 ,WA
30239457436390    ,192.168.227.58 ,AK
676172882356      ,10.214.11.0    ,UT
30356642694186    ,172.31.52.198  ,ND
30315889018442    ,192.168.66.80  ,MT
2229719894869144  ,10.35.7.237    ,KS
675931758493      ,192.168.148.58 ,NH
30296428415291    ,10.138.73.243  ,NM
60416787640       ,10.57.182.28   ,NC
566686319146      ,10.146.72.114  ,ME
2228546657959452  ,192.168.148.210,MI
566947607750      ,192.168.188.199,MO
630403829207      ,10.69.193.179  ,NM
676353970848      ,192.168.181.88 ,MA
30200656406402    ,172.24.6.63    ,KS
588662636251      ,192.168.47.73  ,WV
568409752611      ,172.20.231.140 ,FL
2225710874359838  ,10.50.84.206   ,AR
588945490542      ,192.168.68.186 ,DE
584053845908      ,172.17.159.223 ,CO
630415663024      ,172.27.126.94  ,NV
5309299641725234  ,10.1.194.28    ,NJ
676354514439      ,172.17.47.169  ,NM
60411701141       ,10.251.49.155  ,TN
30288790425750    ,192.168.19.57  ,IN
676224255734      ,192.168.63.202 ,NJ
5326847174156042  ,10.249.129.154 ,HI
5374825125588969  ,10.246.27.32   ,WI
675995273173      ,192.168.206.17 ,NE
30340666306281    ,172.25.199.183 ,OR
2226642424414616  ,192.168.62.137 ,ME
568917274686      ,10.88.22.89    ,CT
2221285125792537  ,10.27.92.163   ,RI
675910137115      ,172.30.6.102   ,VT
675917244815      ,172.28.126.40  ,MS
5319647995324491  ,192.168.129.62 ,VA
574263479713      ,192.168.45.15  ,NY
60469791382       ,172.22.134.89  ,NY
5324932118745159  ,10.228.205.94  ,NE
574844705511      ,192.168.208.168,MN
30328811528560    ,172.27.96.207  ,TN
30230521241833    ,192.168.15.185 ,VA
676341795943      ,10.26.233.122  ,MS
5355348634910239  ,192.168.106.63 ,SD
676181726446      ,172.19.146.3   ,CT
675917120247      ,192.168.167.158,OK
30285046388352    ,10.184.189.159 ,SD
5349413396419313  ,192.168.217.85 ,NC
2228086256105710  ,10.234.77.65   ,CT
2223732761334692  ,10.188.43.28   ,PA
30243804144749    ,10.30.142.121  ,SC
569989767201      ,192.168.21.163 ,CO
577658750713      ,192.168.189.67 ,ID
5389636979230605  ,192.168.169.227,MI
676364304177      ,172.25.28.186  ,WV
5367545729931212  ,192.168.237.151,IA
675982321845      ,10.190.6.59    ,NV
60460842044       ,172.16.137.240 ,WA
566731618963      ,172.20.146.29  ,KS
30357583491640    ,192.168.109.124,HI
30339180671816    ,192.168.155.140,NE
675934738708      ,172.16.26.127  ,MD
676330667210      ,192.168.218.13 ,OK
639038670340      ,10.210.196.191 ,SD
675911373081      ,172.18.45.59   ,NJ
571866112089      ,172.27.109.246 ,NH
676138141186      ,192.168.73.201 ,LA
676269332125      ,192.168.23.79  ,MN
5375480211652870  ,10.216.59.251  ,SC
563818241306      ,10.187.136.9   ,UT
30209980338223    ,10.120.159.240 ,MD
2227070005541897  ,10.136.163.110 ,WV
565565640432      ,10.184.169.169 ,FL
5301241094011348  ,192.168.231.192,NV
30384883728729    ,172.17.137.173 ,IA
565055040473      ,10.140.209.167 ,AR
30373831220657    ,10.34.47.120   ,MS
30366205387524    ,172.24.11.227  ,UT
576517663349      ,192.168.2.60   ,NJ
676251779986      ,172.16.171.221 ,MO
2229803708299134  ,172.29.150.167 ,DC
5366744456441765  ,172.31.73.18   ,TN
2228360618183495  ,172.18.200.96  ,NE
60499199275       ,172.27.23.197  ,MN
30231223393146    ,192.168.156.98 ,CA
30209867965767    ,10.39.141.140  ,AZ
630489803373      ,172.25.203.57  ,ID
30300928980497    ,192.168.1.217  ,SD
5383431444346079  ,172.27.114.200 ,SD
587158848024      ,192.168.42.145 ,HI
639088039107      ,10.24.61.66    ,AK
582894097002      ,10.31.245.44   ,MN
676275769138      ,192.168.34.152 ,VA
639002843113      ,10.108.195.181 ,WA
5300299679012280  ,192.168.157.217,AR
589773093648      ,192.168.196.157,AZ
30397404436564    ,192.168.86.138 ,MT
30241751506274    ,192.168.161.7  ,AK
5359065003753190  ,192.168.159.4  ,TN
30321566623678    ,10.159.38.114  ,NV
30349956170810    ,10.73.180.17   ,IL
30396425044555    ,172.17.120.52  ,CA
30344703653739    ,10.68.168.31   ,AZ
30301657600835    ,172.31.194.18  ,ID
60412934154       ,10.196.225.69  ,PA
60424749160       ,192.168.115.146,TN
630428717221      ,10.193.82.77   ,UT
2226611060687108  ,172.22.94.129  ,OR
675914972343      ,192.168.194.184,MI
676282335311      ,10.146.131.141 ,PA
574813220716      ,192.168.250.134,VA
582796889126      ,10.25.218.80   ,HI
676273320033      ,172.28.54.249  ,AL
562568118011      ,172.30.180.239 ,OR
30255284690199    ,10.94.174.27   ,HI
639008811288      ,192.168.186.29 ,VA
630408259350      ,192.168.21.106 ,IL
2221788692380214  ,172.20.20.117  ,WV
676353936526      ,10.243.153.71  ,OH
676153698383      ,10.13.246.177  ,NM
563082452043      ,172.22.224.176 ,MO
639033381984      ,10.181.12.252  ,FL
60476207026       ,192.168.240.45 ,IL
30359573530379    ,172.21.21.145  ,IA
2229076474229383  ,172.16.172.211 ,KY
2223693911208642  ,10.158.75.113  ,CT
60488714969       ,192.168.201.156,WA
561478494793      ,10.170.169.62  ,GA
675979902417      ,172.22.17.157  ,MN
2221070592489811  ,192.168.21.172 ,WA
30304506342948    ,192.168.105.135,NM
2228056403469624  ,10.68.0.59     ,CT
676209359170      ,10.59.22.8     ,MN
5324248149155817  ,10.110.44.74   ,ME
675978570413      ,10.250.193.12  ,RI
60477012094       ,192.168.234.121,RI
5358373004907836  ,10.143.224.182 ,DC
576746258432      ,192.168.94.123 ,MI
30374417284612    ,192.168.224.27 ,WY
676398732369      ,10.240.56.136  ,TX
639010603988      ,172.21.103.147 ,FL
5314545183217342  ,172.16.185.205 ,TN
5368313447482862  ,10.52.175.134  ,CT
568699754145      ,10.105.46.200  ,TN
30304752625954    ,172.27.90.209  ,MA
676235920821      ,10.134.178.50  ,AR
676103123730      ,172.18.220.21  ,KY
2228067161277174  ,10.201.63.147  ,NH
30373850210134    ,172.28.140.195 ,IA
676343497076      ,10.187.179.224 ,RI
675948108153      ,192.168.74.238 ,MA
676323057197      ,192.168.50.43  ,OH
675988222005      ,172.31.111.246 ,MO
30264228714180    ,10.92.172.60   ,IA
676379090589      ,192.168.10.69  ,NE
569655001562      ,172.21.91.26   ,ID
676148481838      ,172.20.78.157  ,NE
676331928017      ,192.168.241.199,IN
5377651823600378  ,192.168.193.230,WI
630422968184      ,10.1.243.78    ,AZ
630465485427      ,10.218.45.68   ,HI
676321832138      ,10.66.110.149  ,TN
676394773334      ,172.20.96.74   ,MO
5377489845432821  ,10.133.182.216 ,NJ
30393612970668    ,172.19.224.91  ,SD
5351414323504628  ,192.168.48.131 ,IL
569580448060      ,192.168.71.206 ,ND
566665307674      ,172.26.155.181 ,IA
676214273507      ,192.168.129.201,VA
588750928818      ,192.168.71.190 ,MA
676229017642      ,172.30.170.58  ,WI
30396618854950    ,192.168.197.157,IL
639012149899      ,172.25.140.34  ,KS
2227268437628049  ,10.83.196.99   ,DC
675942851311      ,192.168.159.48 ,NE
675967909044      ,172.29.81.72   ,FL
5350476445375501  ,172.31.130.5   ,NC
676353394254      ,172.30.59.148  ,ME
30297042960878    ,192.168.12.87  ,OR
570792641542      ,192.168.70.42  ,IA
2225161860075766  ,10.115.184.26  ,NC
30375419386271    ,172.21.72.195  ,UT
